scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
SUPER_1,630001,650000,640063,15929,1191,2.6648,7.7613,-0.4888,-0.0728,-0.0549
SUPER_1,640001,660000,650393,16239,1339,7.7098,11.2522,-0.1868,-0.0477,-0.0319
SUPER_1,650001,670000,659529,15590,1256,8.1617,12.9969,-0.2285,-0.0714,-0.0453
SUPER_1,660001,680000,670034,15040,1077,2.0045,12.8245,-0.7297,-0.2043,-0.1324
SUPER_1,670001,690000,679913,16187,1337,4.6671,12.0346,-0.4411,-0.1214,-0.0779
SUPER_1,680001,700000,689598,13728,1220,6.6718,14.6604,-0.3745,-0.0994,-0.0655
SUPER_1,690001,710000,701513,12664,1013,5.2109,17.191,-0.5348,-0.0976,-0.0724
SUPER_1,700001,720000,710505,15516,1225,8.3909,11.6322,-0.1619,-0.031,-0.0238
SUPER_1,710001,730000,719994,16137,1325,11.0451,10.1149,0.044,0.0113,0.0084
SUPER_1,720001,740000,730188,16186,1249,6.7502,7.592,-0.0587,-0.009,-0.0069
SUPER_1,730001,750000,739684,16352,1211,2.0013,2.8428,-0.1737,-0.014,-0.0094
SUPER_1,740001,760000,749557,14632,1154,9.0006,4.517,0.3317,0.0919,0.056
SUPER_1,750001,770000,760809,15280,1189,10.7271,14.2104,-0.1397,-0.0584,-0.0372
SUPER_1,760001,780000,770136,17366,1184,4.7692,16.1952,-0.545,-0.2098,-0.1218
SUPER_1,770001,790000,779936,17149,1372,15.7605,11.0054,0.1777,0.0594,0.0398
SUPER_1,780001,800000,789814,16051,1572,23.4452,12.7376,0.2959,0.1053,0.0764
SUPER_1,790001,810000,800113,15301,1423,17.0254,17.4052,-0.011,-0.0042,-0.003
SUPER_1,800001,820000,810294,16193,1318,10.5675,15.1163,-0.1771,-0.0556,-0.0414
SUPER_1,810001,830000,819923,16646,1241,5.6506,5.4153,0.0213,0.0038,0.0029
SUPER_1,820001,840000,830073,16249,1276,2.8983,2.513,0.0712,0.0076,0.0051
SUPER_1,830001,850000,839859,16144,1382,5.1387,4.1238,0.1096,0.0194,0.0134
SUPER_1,840001,860000,849764,15467,1311,9.9116,4.4197,0.3832,0.0946,0.0739
SUPER_1,850001,870000,860276,15656,1298,8.9583,6.5745,0.1535,0.0358,0.0265
SUPER_1,860001,880000,870117,16754,1164,6.7533,6.2773,0.0365,0.0074,0.0052
SUPER_1,870001,890000,880251,18052,1029,4.0594,4.4268,-0.0433,-0.0055,-0.004
SUPER_1,880001,900000,889575,17527,1090,2.8405,8.6616,-0.5061,-0.0888,-0.0625
SUPER_1,890001,910000,899924,15632,1240,3.6986,11.2428,-0.5049,-0.1262,-0.0865
SUPER_1,900001,920000,910028,15332,1445,3.2125,7.4916,-0.3998,-0.0746,-0.0515
SUPER_1,910001,930000,919993,15792,1288,4.3274,4.3497,-0.0026,-0.0004,-0.0003
SUPER_1,920001,940000,929984,16259,1307,6.0887,8.3401,-0.156,-0.0403,-0.0254
SUPER_1,930001,950000,940146,16921,1443,7.5206,8.0083,-0.0314,-0.0077,-0.0047
SUPER_1,940001,960000,949796,16933,1294,5.0402,4.0168,0.113,0.0163,0.0116
SUPER_1,950001,970000,959980,16600,1158,2.3866,5.7406,-0.4127,-0.0539,-0.0405
SUPER_1,960001,980000,970097,17069,1268,4.1016,6.5551,-0.2302,-0.042,-0.0284
SUPER_1,970001,990000,980070,17541,1366,5.159,6.4033,-0.1076,-0.0239,-0.0156
SUPER_1,980001,1000000,989871,17241,1433,4.5429,5.8678,-0.1273,-0.0286,-0.0201
SUPER_1,990001,1010000,999944,16465,1244,4.1092,4.9071,-0.0885,-0.0149,-0.0112
SUPER_1,1000001,1020000,1009473,14559,1186,6.3387,6.7462,-0.0311,-0.0068,-0.0049
SUPER_1,1010001,1030000,1019262,12763,1235,9.7808,13.156,-0.1472,-0.0638,-0.0402
SUPER_1,1020001,1040000,1030127,13556,1007,5.7657,10.5683,-0.294,-0.1474,-0.0834
SUPER_1,1030001,1050000,1040298,14766,1160,2.7455,6.8531,-0.4279,-0.1677,-0.0869
SUPER_1,1040001,1060000,1050228,16150,1333,11.9968,7.6834,0.2192,0.0876,0.0584
SUPER_1,1050001,1070000,1059981,17123,1513,13.6625,6.9153,0.3279,0.109,0.0802
SUPER_1,1060001,1080000,1069989,16907,1625,9.2409,8.6183,0.0349,0.0101,0.0074
SUPER_1,1070001,1090000,1079816,16457,1583,9.7966,7.7874,0.1143,0.0307,0.0221
SUPER_1,1080001,1100000,1089986,15986,1461,7.8003,8.6858,-0.0537,-0.0149,-0.01
SUPER_1,1090001,1110000,1100292,16553,1000,4.024,7.4702,-0.2998,-0.0763,-0.0496
SUPER_1,1100001,1120000,1110286,17722,753,3.5786,3.9474,-0.049,-0.0079,-0.0055
SUPER_1,1110001,1130000,1119754,17471,759,3.5713,3.9658,-0.0523,-0.0072,-0.0052
SUPER_1,1120001,1140000,1129604,15868,582,0.3524,3.5516,-0.8195,-0.0857,-0.063
SUPER_1,1130001,1150000,1139992,15226,521,1.8165,2.382,-0.1347,-0.0223,-0.0145
SUPER_1,1140001,1160000,1149504,14687,570,3.104,3.5607,-0.0685,-0.0163,-0.0095
SUPER_1,1150001,1170000,1160250,15471,630,1.3709,3.9334,-0.4831,-0.0831,-0.0482
SUPER_1,1160001,1180000,1169530,16023,685,1.1848,3.0203,-0.4365,-0.0629,-0.0378
SUPER_1,1170001,1190000,1179942,15612,998,3.1336,3.3859,-0.0387,-0.0078,-0.0046
SUPER_1,1180001,1200000,1189782,15592,1354,4.5139,5.539,-0.102,-0.0221,-0.0136
SUPER_1,1190001,1210000,1200119,15785,1601,5.3409,5.9688,-0.0555,-0.0088,-0.0063
SUPER_1,1200001,1220000,1209685,16198,1789,4.445,5.6752,-0.1216,-0.0162,-0.0115
SUPER_1,1210001,1230000,1219840,15819,1896,4.3224,6.2426,-0.1818,-0.0327,-0.0217
SUPER_1,1220001,1240000,1229933,15161,1958,4.4087,6.8646,-0.2179,-0.0488,-0.0325
SUPER_1,1230001,1250000,1240322,15109,2052,6.913,9.8145,-0.1735,-0.049,-0.032
SUPER_1,1240001,1260000,1249879,15466,2096,7.4967,8.728,-0.0759,-0.0186,-0.0125
SUPER_1,1250001,1270000,1259025,13415,1722,8.2219,8.2964,-0.0045,-0.0014,-0.001
SUPER_1,1260001,1280000,1270217,12120,1554,9.3846,8.3227,0.06,0.0247,0.0167
SUPER_1,1270001,1290000,1280739,14186,1832,6.5402,6.036,0.0401,0.0084,0.0061
SUPER_1,1280001,1300000,1289988,15882,2033,7.5433,6.9829,0.0386,0.0085,0.0065
SUPER_1,1290001,1310000,1298241,12898,1672,7.2058,6.3125,0.0661,0.0193,0.0135
SUPER_1,1300001,1320000,1310581,11957,1555,4.7234,8.6093,-0.2915,-0.0812,-0.0525
SUPER_1,1310001,1330000,1320334,14811,1779,8.0182,8.1164,-0.0061,-0.0015,-0.0011
SUPER_1,1320001,1340000,1329805,15246,1763,13.3794,6.0544,0.3769,0.092,0.0726
SUPER_1,1330001,1350000,1340008,15446,1838,12.0332,7.6771,0.221,0.0551,0.0418
SUPER_1,1340001,1360000,1349726,14967,1677,7.2377,5.934,0.099,0.022,0.0154
SUPER_1,1350001,1370000,1358917,11331,1332,5.5023,5.6614,-0.0142,-0.0036,-0.0025
SUPER_1,1360001,1380000,1371757,12421,1638,6.0262,6.3423,-0.0256,-0.0067,-0.0046
SUPER_1,1370001,1390000,1379978,16129,2120,9.316,9.0905,0.0123,0.0034,0.0022
SUPER_1,1380001,1400000,1389947,15959,1946,13.6629,15.9553,-0.0774,-0.0279,-0.0192
SUPER_1,1390001,1410000,1399978,16110,1714,14.4174,17.7477,-0.1035,-0.0427,-0.0304
SUPER_1,1400001,1420000,1409864,16074,1714,9.8888,9.624,0.0136,0.0041,0.0028
SUPER_1,1410001,1430000,1420050,16152,1644,5.2492,6.4195,-0.1003,-0.0218,-0.0146
SUPER_1,1420001,1440000,1429745,15757,1647,6.3598,7.8952,-0.1077,-0.0241,-0.0172
SUPER_1,1430001,1450000,1439779,14857,1777,7.6374,8.0296,-0.025,-0.0061,-0.0043
SUPER_1,1440001,1460000,1449595,13970,1779,6.4033,12.1819,-0.3109,-0.1201,-0.0756
SUPER_1,1450001,1470000,1459027,11298,1452,4.8943,9.7104,-0.3298,-0.1141,-0.0717
SUPER_1,1460001,1480000,1471169,12256,1576,6.401,6.0471,0.0284,0.0079,0.0052
SUPER_1,1470001,1490000,1479886,14884,1959,7.4173,9.9431,-0.1455,-0.0484,-0.0322
SUPER_1,1480001,1500000,1488575,12362,1658,4.5311,8.4228,-0.3004,-0.0751,-0.0513
SUPER_1,1490001,1510000,1500161,10651,1387,2.105,4.8248,-0.3925,-0.0658,-0.0445
SUPER_1,1500001,1520000,1511254,13336,1761,6.9837,10.4524,-0.1989,-0.0586,-0.0429
SUPER_1,1510001,1530000,1519320,13378,1832,7.9811,12.3957,-0.2166,-0.0692,-0.0507
SUPER_1,1520001,1540000,1530941,13332,1712,5.1225,7.4826,-0.1872,-0.0492,-0.0342
SUPER_1,1530001,1550000,1540000,15454,1991,9.1557,6.6618,0.1577,0.0391,0.0285
SUPER_1,1540001,1560000,1549960,15588,1896,8.2086,5.9503,0.1595,0.0359,0.0244
SUPER_1,1550001,1570000,1558262,13262,1492,3.6966,3.8222,-0.0167,-0.0028,-0.0018
SUPER_1,1560001,1580000,1570238,11654,1169,2.4265,3.1264,-0.1261,-0.0234,-0.0156
SUPER_1,1570001,1590000,1581151,14372,1529,4.2119,6.1793,-0.1893,-0.0526,-0.0329
SUPER_1,1580001,1600000,1590118,15907,1642,3.4847,6.2838,-0.2865,-0.0599,-0.0401
SUPER_1,1590001,1610000,1600392,16262,1386,2.3703,6.0469,-0.4368,-0.0774,-0.0561
SUPER_1,1600001,1620000,1609609,15799,1541,4.5792,9.4854,-0.3488,-0.1091,-0.0701
SUPER_1,1610001,1630000,1619769,14457,1517,8.281,8.7669,-0.0285,-0.0104,-0.0067
SUPER_1,1620001,1640000,1629850,14119,1429,8.9764,5.7843,0.2163,0.0675,0.0478
SUPER_1,1630001,1650000,1640380,14633,1551,6.9731,5.0055,0.1643,0.0479,0.0329
SUPER_1,1640001,1660000,1649966,15528,1509,6.4516,6.4137,0.0029,0.0009,0.0006
SUPER_1,1650001,1670000,1658947,11713,941,3.0282,4.0609,-0.1457,-0.0389,-0.027
SUPER_1,1660001,1680000,1672633,11772,919,1.3381,2.767,-0.3481,-0.0408,-0.0301
SUPER_1,1670001,1690000,1680245,16908,1352,2.9962,4.075,-0.1526,-0.0172,-0.0123
SUPER_1,1680001,1700000,1689357,16267,1367,3.8632,3.083,0.1123,0.0126,0.0091
SUPER_1,1690001,1710000,1700251,15473,1448,4.682,5.4636,-0.077,-0.0107,-0.0078
SUPER_1,1700001,1720000,1710203,16565,1478,4.3172,5.7431,-0.1417,-0.021,-0.0151
SUPER_1,1710001,1730000,1720139,16545,1405,3.4642,3.1655,0.045,0.0074,0.0056
SUPER_1,1720001,1740000,1730145,16093,1393,3.1755,2.4574,0.1275,0.0214,0.016
SUPER_1,1730001,1750000,1740088,16023,1309,8.3189,4.8149,0.2668,0.0991,0.07
SUPER_1,1740001,1760000,1749975,16245,1428,9.4796,5.9397,0.2296,0.0843,0.0602
SUPER_1,1750001,1770000,1759676,15553,1413,4.0714,5.0107,-0.1034,-0.0259,-0.0179
SUPER_1,1760001,1780000,1770059,15460,1483,3.8706,5.7853,-0.1983,-0.0544,-0.0366
SUPER_1,1770001,1790000,1779826,15992,1725,3.3449,5.2022,-0.2173,-0.043,-0.0278
SUPER_1,1780001,1800000,1790045,15905,1850,6.6294,8.9588,-0.1494,-0.0488,-0.0303
SUPER_1,1790001,1810000,1800139,16181,1673,12.592,12.2508,0.0137,0.0056,0.0036
SUPER_1,1800001,1820000,1810072,16219,1513,12.1834,11.9864,0.0081,0.0028,0.0019
SUPER_1,1810001,1830000,1820293,16818,1537,7.2948,10.23,-0.1675,-0.0497,-0.0339
SUPER_1,1820001,1840000,1829947,17484,1461,4.5251,8.1091,-0.2837,-0.082,-0.0522
SUPER_1,1830001,1850000,1839835,16379,1401,3.5872,7.6585,-0.362,-0.0758,-0.0487
SUPER_1,1840001,1860000,1850111,15598,1128,2.2281,5.422,-0.4175,-0.0633,-0.0435
SUPER_1,1850001,1870000,1860002,15549,1135,2.1549,3.7684,-0.2724,-0.0439,-0.0303
SUPER_1,1860001,1880000,1870069,14676,1457,4.1264,6.0718,-0.1908,-0.0496,-0.0327
SUPER_1,1870001,1890000,1880047,14162,1575,6.0963,6.4714,-0.0298,-0.0097,-0.0065
SUPER_1,1880001,1900000,1890284,15073,1614,7.1803,4.1036,0.2727,0.0732,0.0498
SUPER_1,1890001,1910000,1899847,15651,1664,7.374,5.8998,0.1111,0.0304,0.021
SUPER_1,1900001,1920000,1909678,15224,1778,5.3789,7.4493,-0.1614,-0.0474,-0.0312
SUPER_1,1910001,1930000,1919516,14190,1763,3.743,5.3184,-0.1739,-0.039,-0.0266
SUPER_1,1920001,1940000,1930143,13890,1648,5.4349,4.8587,0.056,0.0146,0.0099
SUPER_1,1930001,1950000,1940222,15034,1768,8.5264,7.0949,0.0916,0.0311,0.0205
SUPER_1,1940001,1960000,1949811,14608,1632,6.937,6.9215,0.0011,0.0004,0.0002
SUPER_1,1950001,1970000,1960549,14987,1361,3.536,4.9508,-0.1667,-0.0315,-0.0238
SUPER_1,1960001,1980000,1970083,16617,1170,2.6038,2.8681,-0.0483,-0.006,-0.0045
SUPER_1,1970001,1990000,1979786,15630,1088,3.4056,3.1104,0.0453,0.0082,0.006
SUPER_1,1980001,2000000,1990098,13194,951,5.3653,3.2251,0.2491,0.0532,0.041
SUPER_1,1990001,2010000,2001276,14530,1222,11.0214,6.0849,0.2886,0.1033,0.0702
SUPER_1,2000001,2020000,2008992,15271,1385,12.9396,7.8847,0.2427,0.0925,0.059
SUPER_1,2010001,2030000,2020286,14028,1057,7.2333,4.5328,0.2295,0.0564,0.0379
SUPER_1,2020001,2040000,2030611,14976,1086,8.4086,4.0154,0.3536,0.0984,0.0667
SUPER_1,2030001,2050000,2040144,15565,1251,9.112,6.8324,0.143,0.0403,0.0289
SUPER_1,2040001,2060000,2049950,15256,1267,5.5907,8.332,-0.1969,-0.0422,-0.0311
SUPER_1,2050001,2070000,2060236,15382,1447,4.8042,6.6821,-0.1635,-0.0333,-0.0238
SUPER_1,2060001,2080000,2069866,15767,1565,4.4426,7.7727,-0.2726,-0.0557,-0.0399
SUPER_1,2070001,2090000,2080037,15471,1395,3.773,7.1453,-0.3089,-0.0632,-0.045
SUPER_1,2080001,2100000,2090096,15690,1343,2.4273,4.3726,-0.2861,-0.0537,-0.0362
SUPER_1,2090001,2110000,2100167,16789,1246,4.7545,7.2453,-0.2076,-0.0445,-0.0293
SUPER_1,2100001,2120000,2109622,16334,1246,6.3335,6.824,-0.0373,-0.008,-0.0052
SUPER_1,2110001,2130000,2120029,15213,1440,4.8281,5.2387,-0.0408,-0.0086,-0.0055
SUPER_1,2120001,2140000,2129953,15792,1500,7.8094,13.614,-0.2709,-0.1108,-0.0603
SUPER_1,2130001,2150000,2140151,16912,1339,10.8715,15.5748,-0.1778,-0.0958,-0.0498
SUPER_1,2140001,2160000,2149857,17510,1236,8.553,6.7281,0.1194,0.0318,0.0221
SUPER_1,2150001,2170000,2159561,16324,1388,5.9017,4.6367,0.12,0.0201,0.0145
SUPER_1,2160001,2180000,2170125,15715,1601,5.7773,6.9569,-0.0926,-0.0217,-0.0145
SUPER_1,2170001,2190000,2179677,14940,1558,5.5618,5.8827,-0.028,-0.0069,-0.0046
SUPER_1,2180001,2200000,2190513,14432,1496,5.0542,4.3796,0.0715,0.0125,0.0095
SUPER_1,2190001,2210000,2200368,15961,1452,4.3194,4.7486,-0.0473,-0.0082,-0.0064
SUPER_1,2200001,2220000,2209958,16421,1516,2.9668,5.5821,-0.3059,-0.0596,-0.0428
SUPER_1,2210001,2230000,2219616,15276,1460,7.0675,7.3556,-0.02,-0.005,-0.0038
SUPER_1,2220001,2240000,2230029,15246,1484,7.9283,8.5636,-0.0385,-0.0087,-0.0069
SUPER_1,2230001,2250000,2240117,16044,1455,4.7773,6.1132,-0.1227,-0.0216,-0.017
SUPER_1,2240001,2260000,2250290,16532,1075,3.9889,3.4175,0.0771,0.0151,0.0111
SUPER_1,2250001,2270000,2260243,17767,823,2.3196,3.596,-0.2158,-0.0356,-0.026
SUPER_1,2260001,2280000,2269376,16754,831,8.5274,12.7732,-0.1993,-0.096,-0.0618
SUPER_1,2270001,2290000,2280248,16116,984,8.965,13.8364,-0.2136,-0.1089,-0.0672
SUPER_1,2280001,2300000,2290054,17575,1172,7.2073,7.1917,0.0011,0.0004,0.0003
SUPER_1,2290001,2310000,2298897,15353,1272,10.6845,8.8807,0.0922,0.0345,0.0249
SUPER_1,2300001,2320000,2309569,13306,1298,8.8648,8.2897,0.0335,0.0104,0.0073
SUPER_1,2310001,2330000,2320193,15205,1355,4.435,5.0371,-0.0636,-0.0113,-0.0084
SUPER_1,2320001,2340000,2330052,16878,1468,6.0411,5.4866,0.0481,0.0109,0.0082
SUPER_1,2330001,2350000,2339951,16914,1548,7.3922,5.0976,0.1837,0.0456,0.0338
SUPER_1,2340001,2360000,2350089,16968,1395,2.8532,4.167,-0.1871,-0.0251,-0.0183
SUPER_1,2350001,2370000,2359554,16099,1249,4.1238,9.2741,-0.3844,-0.099,-0.0681
SUPER_1,2360001,2380000,2370376,16310,1166,3.7402,8.4967,-0.3887,-0.1312,-0.0862
SUPER_1,2370001,2390000,2379887,17103,1201,2.7071,8.43,-0.5139,-0.1641,-0.0841
SUPER_1,2380001,2400000,2389634,16038,1284,4.0341,8.3736,-0.3497,-0.0988,-0.0564
SUPER_1,2390001,2410000,2399914,15772,1424,4.0738,4.9804,-0.1001,-0.0184,-0.0137
SUPER_1,2400001,2420000,2409948,15680,1530,7.0154,7.3802,-0.0253,-0.0078,-0.0053
SUPER_1,2410001,2430000,2419194,13530,1304,6.9391,5.8383,0.0862,0.0326,0.021
SUPER_1,2420001,2440000,2430678,13828,1393,4.3359,3.2296,0.1462,0.0327,0.0228
SUPER_1,2430001,2450000,2439968,15354,1495,3.2187,3.6509,-0.0629,-0.0115,-0.0083
SUPER_1,2440001,2460000,2450540,15740,1135,1.056,3.0964,-0.4914,-0.0461,-0.0315
SUPER_1,2450001,2470000,2459858,16236,1410,4.8023,4.2538,0.0606,0.0105,0.0069
SUPER_1,2460001,2480000,2469518,14503,1741,6.3739,5.4657,0.0767,0.0189,0.0125
SUPER_1,2470001,2490000,2480362,14011,1889,5.1727,9.5361,-0.2967,-0.0833,-0.0543
SUPER_1,2480001,2500000,2490085,15072,1841,4.4745,9.7889,-0.3726,-0.0985,-0.0651
SUPER_1,2490001,2510000,2500036,15514,1844,4.2386,5.222,-0.1039,-0.0216,-0.0152
SUPER_1,2500001,2520000,2510244,15751,1755,7.6455,12.826,-0.2531,-0.0879,-0.0608
SUPER_1,2510001,2530000,2520173,15914,1605,7.329,13.3,-0.2895,-0.0908,-0.0627
SUPER_1,2520001,2540000,2529893,15900,1807,4.7227,5.4492,-0.0714,-0.0113,-0.0087
SUPER_1,2530001,2550000,2539962,15877,1872,5.9435,10.5663,-0.28,-0.0764,-0.0551
SUPER_1,2540001,2560000,2549524,14739,1820,6.8853,10.8607,-0.224,-0.0808,-0.0534
SUPER_1,2550001,2570000,2560362,14718,1654,6.8169,6.5432,0.0205,0.0053,0.0039
SUPER_1,2560001,2580000,2570110,16248,1633,6.4592,6.5541,-0.0073,-0.0018,-0.0013
SUPER_1,2570001,2590000,2579742,16026,1589,5.5372,5.4371,0.0091,0.0018,0.0013
SUPER_1,2580001,2600000,2590291,16357,1470,5.1184,6.162,-0.0925,-0.0169,-0.0121
SUPER_1,2590001,2610000,2600036,17084,1574,4.4826,9.6097,-0.3638,-0.0934,-0.0648
SUPER_1,2600001,2620000,2610043,16891,1750,4.4843,8.1644,-0.2909,-0.0791,-0.0562
SUPER_1,2610001,2630000,2619933,16524,1663,3.4873,4.7145,-0.1496,-0.0226,-0.0173
SUPER_1,2620001,2640000,2629853,15810,1563,2.6802,5.6264,-0.3547,-0.0648,-0.0429
SUPER_1,2630001,2650000,2639928,14991,1618,3.3166,6.4802,-0.3229,-0.0894,-0.052
SUPER_1,2640001,2660000,2650293,14882,1476,3.2776,5.7501,-0.2739,-0.0586,-0.0403
SUPER_1,2650001,2670000,2659238,13973,1283,3.3004,5.6166,-0.2598,-0.0618,-0.0431
SUPER_1,2660001,2680000,2669998,13149,1230,3.5512,5.8934,-0.248,-0.0789,-0.0527
SUPER_1,2670001,2690000,2680926,15528,1216,2.2859,4.6194,-0.3379,-0.0526,-0.0404
SUPER_1,2680001,2700000,2689809,16538,1203,1.9878,4.2658,-0.3643,-0.0477,-0.0351
SUPER_1,2690001,2710000,2700049,15714,1143,3.0113,5.8691,-0.3218,-0.063,-0.042
SUPER_1,2700001,2720000,2710170,16111,1164,5.3681,5.2222,0.0138,0.0027,0.002
SUPER_1,2710001,2730000,2719816,15993,1118,10.0689,5.6072,0.2846,0.0884,0.0673
SUPER_1,2720001,2740000,2729946,15909,1310,8.6888,9.3212,-0.0351,-0.0115,-0.0085
SUPER_1,2730001,2750000,2740025,16102,1541,3.6944,8.3446,-0.3863,-0.084,-0.059
SUPER_1,2740001,2760000,2748157,10416,951,1.7384,3.4947,-0.3356,-0.057,-0.0386
SUPER_1,2750001,2770000,2763190,10133,921,3.9083,4.8068,-0.1031,-0.0281,-0.0189
SUPER_1,2760001,2780000,2770046,15939,1407,7.9624,7.0196,0.0629,0.0208,0.0137
SUPER_1,2770001,2790000,2779928,16321,1349,5.8887,4.6236,0.1203,0.0289,0.0202
SUPER_1,2780001,2800000,2790297,17134,1327,3.793,4.9416,-0.1315,-0.0219,-0.0167
SUPER_1,2790001,2810000,2799759,17229,1387,3.7477,5.0694,-0.1499,-0.0212,-0.0161
