HAP2_SCAFFOLD_57	34339	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_56	35779	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_65	17508	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_48	60450	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_53	41001	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_68	1000	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_59	28748	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_63	20267	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_62	20284	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_58	32662	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_60	27425	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_67	11645	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_43	100621	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_54	39419	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_55	38902	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
HAP2_SCAFFOLD_66	14013	data_mec/ilMecLysi1_2_HAP2.primary.curated.fa.fai
OY365743.1	26311229	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365744.1	25217074	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365745.1	22790718	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365746.1	22753765	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365747.1	21084886	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365749.1	20713044	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365750.1	20151787	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365751.1	19427395	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365752.1	19224573	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365753.1	16761203	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365754.1	16385356	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365755.1	15955000	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365756.1	15659025	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365757.1	7339652	data_mec/ilMecMaza1.1.fasta.gz.fai
CAUFVI010000001.1	33307	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365748.1	20893164	data_mec/ilMecMaza1.1.fasta.gz.fai
OY365758.1	15324	data_mec/ilMecMaza1.1.fasta.gz.fai
SUPER_1	16091911	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_5	12051205	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_12	9685430	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_10	8383072	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_9	8084003	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_6	7981334	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_13	7022341	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_16	6446760	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_4	6344821	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_2	6245996	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_18	5746003	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_19	5737721	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_3	4446680	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_17	4242117	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_8	3613508	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_11	3598638	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_15	2025247	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_7	1697770	data_mec/ilMecMena1.1_alternative.fa.fai
SUPER_14	492137	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_648	18877	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1288	11982	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_717	18110	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1089	14046	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_357	26841	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1056	14349	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_477	22240	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_333	28222	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1252	12416	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_891	16023	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_884	16119	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_399	24841	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_515	21417	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_133	75127	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1183	13076	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1354	10800	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_697	18332	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_659	18707	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1031	14537	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1067	14231	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_419	24174	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1415	9893	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_972	15198	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_436	23693	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_779	17258	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_701	18308	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_242	38840	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_935	15606	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1329	11223	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1150	13437	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1247	12440	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_226	41546	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_829	16606	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1472	8715	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_634	18982	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_321	29095	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_204	45451	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_267	35664	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1303	11760	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1261	12329	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1237	12533	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1124	13632	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1285	12018	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1492	8081	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1041	14472	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1004	14839	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_866	16299	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_269	34991	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1306	11679	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_532	21059	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_575	19861	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1080	14110	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_348	27183	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_633	18990	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1421	9764	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_777	17290	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_657	18721	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_417	24211	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_883	16139	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_580	19801	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_988	15034	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1418	9869	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1053	14369	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_621	19200	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_401	24808	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1320	11372	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_845	16528	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1186	13049	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_736	17835	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_719	18049	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1159	13339	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_912	15788	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1317	11422	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_359	26801	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_851	16494	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_900	15945	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_508	21611	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_159	57027	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_397	24856	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1167	13210	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_471	22312	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1131	13604	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_409	24466	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_711	18197	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1397	10293	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_351	27098	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1050	14373	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_859	16426	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_578	19849	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_970	15214	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_240	39259	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_145	64485	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1309	11647	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_897	15972	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_383	25380	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_463	22539	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1255	12384	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1323	11290	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_834	16597	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1498	7671	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1434	9555	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_629	19122	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_214	44090	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_764	17419	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_505	21734	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_684	18493	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_691	18397	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_273	34622	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1189	13006	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1475	8541	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_707	18260	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_943	15485	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1156	13362	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_848	16507	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_166	55091	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_327	28664	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1083	14105	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1412	10072	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_366	26519	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_127	78356	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_985	15047	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_486	21999	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_261	36107	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_944	15475	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1384	10399	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1153	13407	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_329	28519	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_582	19780	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_274	34593	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_683	18499	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_129	77828	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1300	11804	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_910	15800	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_518	21337	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1086	14073	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_651	18823	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1282	12138	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_411	24316	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_902	15923	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1495	8017	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1059	14312	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_771	17357	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_709	18220	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1258	12341	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_645	18891	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1104	13911	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_666	18639	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_786	17171	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_627	19128	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1024	14582	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1478	8488	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1141	13523	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1326	11257	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1444	9443	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1180	13103	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_857	16458	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_530	21075	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_938	15579	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_833	16598	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1377	10461	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_191	47837	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_407	24566	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_184	50580	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_899	15945	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_296	31106	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_464	22525	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_391	24958	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_82	142415	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1401	10228	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_384	25329	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1155	13369	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_809	16917	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_871	16242	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1476	8518	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1410	10079	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_459	22678	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_301	30452	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_1427	9676	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_379	25588	data_mec/ilMecMena1.1_alternative.fa.fai
HAP2_SCAFFOLD_636	18967	data_mec/ilMecMena1.1_alternative.fa.fai
